Molecule ChEMBL ID,Molecule Name,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units
CHEMBL371537,,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O,IC50,'=',1070.0,nM
CHEMBL3133461,,CCCCCCCc1ccc(CN(C(=O)c2cccc(OC)c2)c2ccc(O)c(C(=O)O)c2)cc1,IC50,'=',33300.0,nM
CHEMBL3133458,,CCCCCCCc1ccc(CN(C(=O)c2ccc(Oc3ccccc3)cc2)c2ccc(O)c(C(=O)O)c2)cc1,IC50,'=',12800.0,nM
CHEMBL3133456,,O=C(O)c1cc(N(Cc2ccc(Cl)cc2)C(=O)c2ccc(Oc3ccccc3)cc2)ccc1O,IC50,'=',48000.0,nM
CHEMBL3133481,,Cc1ccc(S(=O)(=O)N(CC(=O)N(Cc2ccc(Cl)cc2)c2ccc(O)c(C(=O)O)c2)Cc2ccccc2)cc1,IC50,'=',50000.0,nM
CHEMBL3133496,,O=C(O)c1cc(N(Cc2ccccc2)C(=O)CN(Cc2ccccc2)S(=O)(=O)c2ccc(-c3ccccc3)cc2)ccc1O,IC50,'=',22200.0,nM
CHEMBL583725,,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)N[C@@H](CCC(N)=O)[C@@H](C)O,IC50,'=',437.0,nM
CHEMBL2337247,,CCC(Sc1nc2ccc(NC(=O)c3ccc(OC)cc3)cc2s1)C(=O)Nc1ccc(Br)cc1,IC50,'=',3567.0,nM
CHEMBL116438,CURCUMIN,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,IC50,'=',19250.0,nM
CHEMBL508923,,O=C(Cc1ccc2c(c1)OCO2)NCCc1ccc(O)c(O)c1,IC50,'=',357000.0,nM
CHEMBL3828159,,Clc1cccc(C2=Nn3c(nnc3-c3cc(-c4ccccc4)n[nH]3)SC2)c1,IC50,'=',5600.0,nM
CHEMBL3632630,,C=C1C2=C(C(=O)N1OC)[C@H](O)[C@@](C)(O)[C@H](CCCCC)O2,IC50,'=',610000.0,nM
CHEMBL194446,,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)NC1CCCC(C(N)=O)C1,IC50,'=',9810.0,nM
CHEMBL2172015,,O=C(Nc1ccc(C2CCCCC2)cc1)c1nc(-c2ccccc2)oc1Cc1ccc(OP(=O)(O)O)cc1,IC50,'=',33000.0,nM
CHEMBL1726793,,OC(c1ccccc1)C1CCN(c2ncnc3sccc23)CC1,IC50,'=',1837.0,nM
CHEMBL3828538,,Clc1cccc(C2=Nn3c(nnc3-c3[nH]nc4c3CCC4)SC2)c1,IC50,'=',21200.0,nM
CHEMBL1209872,,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@H](C)O[C@@H](OC)C[C@H]12,IC50,'=',24800.0,nM
CHEMBL456137,SWEROSIDE,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)OCC[C@H]21,IC50,'=',89500.0,nM
CHEMBL1209803,MORRONISIDE,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@H](C)O[C@@H](O)C[C@H]12,IC50,'=',6900.0,nM
CHEMBL4160655,,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@H](C)O[C@@H](O[C@@H]3[C@@H](O)[C@H](O[C@@H]4OC=C(C(=O)OC)[C@H]5C[C@@H](OC)O[C@@H](C)[C@@H]45)O[C@H](CO)[C@H]3O)C[C@H]12,IC50,'=',29700.0,nM
CHEMBL4171260,,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@H](C)O[C@@H](OC[C@H]3O[C@@H](O[C@@H]4OC=C(C(=O)OC)[C@H]5C[C@@H](OC)O[C@@H](C)[C@@H]45)[C@H](O)[C@@H](O)[C@@H]3O)C[C@H]12,IC50,'=',47000.0,nM
CHEMBL583754,,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCC(N)=O)C(=O)NCc1ccccc1,IC50,'=',1400.0,nM
CHEMBL577143,,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)NCCCC(N)=O,IC50,'=',303.0,nM
CHEMBL423775,,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CS)C(N)=O,IC50,'=',60000.0,nM
CHEMBL1986725,,CC1C(=O)NN=C1C(=O)N/N=C\C(Br)=C\c1ccccc1,IC50,'=',23790.0,nM
CHEMBL425747,,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1CCCC(C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O)C1,IC50,'=',33100.0,nM
CHEMBL3126485,,CN(C)CCCN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CCCN(C)C)C5=O,IC50,'=',4500.0,nM
CHEMBL194516,,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(N)=O,IC50,'=',1000.0,nM
CHEMBL425571,,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)c1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O,IC50,'=',814.0,nM
CHEMBL2172018,,CCCCCCNC(=O)c1nc(-c2cccc3ccccc23)oc1Cc1ccc(OP(=O)(O)O)cc1,IC50,'=',58000.0,nM
CHEMBL3696069,,COc1ccc(NC(=O)c2nc(-c3cccc4ccccc34)sc2Cc2ccc(OP(=O)(O)O)cc2)cc1,IC50,'=',125000.0,nM
CHEMBL3628038,,CC(C)=CCCC(C)CC(=O)OCC1=C2/C(=C\[C@@]3(C)CC[C@](O)(O3)[C@H](C)C[C@@H]2O)OC1=O,IC50,'=',500.0,nM
CHEMBL3628244,,C/C=C(\C)C(=O)OCC1=C2/C(=C\[C@@]3(C)CC[C@](OC)(O3)[C@H](C)C[C@@H]2OC(=O)/C(C)=C/C)OC1=O,IC50,'=',500.0,nM
CHEMBL1564640,,c1ccc(C2=Nn3c(nnc3-c3[nH]nc4c3CCC4)SC2)cc1,IC50,'=',21200.0,nM
CHEMBL3827557,,Clc1ccc(C2=Nn3c(nnc3-c3[nH]nc4c3CCCC4)SC2)cc1Cl,IC50,'=',15500.0,nM
CHEMBL4588270,,COc1ccccc1C(=O)Nc1nc(N2CCOCC2)c2nc[nH]c2n1,IC50,'=',15140.0,nM
CHEMBL1241243,,Cc1ccc(C(=O)Nc2ncc([N+](=O)[O-])s2)c(O)c1,IC50,'=',2300.0,nM
CHEMBL4752864,,O=C(Nc1ncc([N+](=O)[O-])s1)c1ccc(Cl)c(Cl)c1,IC50,'=',800.0,nM
CHEMBL4167273,,CCO[C@H]1C[C@@H]2C(C(=O)OC)=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2[C@H](C)O1,IC50,'=',67000.0,nM
CHEMBL4174708,,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@H](C)O[C@@H](O[C@@H]3[C@@H](O)[C@H](O[C@@H]4OC=C(C(=O)OC)[C@H]5C[C@H](OC)O[C@@H](C)[C@@H]45)O[C@H](CO)[C@H]3O)C[C@H]12,IC50,'=',11900.0,nM
CHEMBL508912,,NC(=O)CC[C@H](NC(=O)[C@@H]1Cc2cccc3c2N1C(=O)[C@@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C=C3)C(=O)NCc1ccccc1,IC50,'=',195.0,nM
CHEMBL4845781,,COc1ccc([C@H](C)NC(=O)CSc2nc3ccc(NC(=O)c4ccc(OCC(C)C)c(C)c4OC)cc3s2)cc1,IC50,'=',200.0,nM
CHEMBL4848153,,COc1ccc([C@H](C)NC(=O)CSc2nc3ccc(NC(=O)c4ccc(OCCN5CCCC5)c(C)c4OC)cc3s2)cc1,IC50,'=',1030.0,nM
CHEMBL2431933,,O=C(O)c1ccc(N(Cc2ccc(C3CCCCC3)cc2)C(=O)CN(Cc2c(F)cc(F)c(F)c2F)S(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1O,IC50,'=',17600.0,nM
CHEMBL2431945,,CCOC(=O)c1ccc(CN(CC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)O)c(O)c2)S(=O)(=O)c2ccc(C)cc2)cc1,IC50,'=',7600.0,nM
CHEMBL2431964,,Cc1ccc(S(=O)(=O)N(CC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)O)c(O)c2)Cc2cccc(Cl)c2)cc1,IC50,'=',6000.0,nM
CHEMBL2431963,,Cc1ccc(S(=O)(=O)N(CC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)O)c(O)c2)Cc2ccccc2Cl)cc1,IC50,'=',15800.0,nM
CHEMBL2431990,,Cc1ccc(S(=O)(=O)N(CC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)O)c(O)c2)Cc2ccccc2C)cc1,IC50,'=',8800.0,nM
CHEMBL504218,,NC(=O)CC[C@H](NC(=O)[C@H]1CC[C@H]2CC[C@H](NC(=O)/C=C/c3ccc(OP(=O)(O)O)cc3)C(=O)N21)C(=O)NCc1ccccc1,IC50,'=',59800.0,nM
CHEMBL573904,,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)COCc1ccccc1,IC50,'=',294.0,nM
CHEMBL583963,,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)CN1CCCCC1,IC50,'=',1210.0,nM
CHEMBL1375338,,CS(=O)(=O)c1nc(-c2ccc(F)cc2)cc(C(F)(F)F)n1,IC50,'=',23770.0,nM
CHEMBL4747318,,C=CCn1c(SCC(=O)Nc2ccc(/C(C)=N\O)cc2)nnc1-c1cc(-c2ccccc2)nc2ccccc12,IC50,'=',320.0,nM
CHEMBL1588702,,COc1cc(OC)cc(C(=O)Nc2nnc(N=C(S)Nc3ccccc3)s2)c1,IC50,'=',3913.0,nM
CHEMBL1437930,,O=C(CCN1CCOCC1)N1CCc2c([nH]c3ccccc23)C1c1cccc(Cl)c1,IC50,'=',7413.0,nM
CHEMBL1369090,,O=c1c2ccccc2ncn1Cc1ccco1,IC50,'=',5664.0,nM
CHEMBL128729,,COc1cc(/C=C/C(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,IC50,'=',6000.0,nM
CHEMBL3581711,,CC(C)/C=C/C[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)C[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,IC50,'=',17600.0,nM
CHEMBL3696067,,O=C(Nc1ccc(C2CCCCC2)cc1)c1nc(-c2cccc3ccccc23)oc1Cc1ccc(OP(=O)(O)O)cc1,IC50,'=',255000.0,nM
CHEMBL3133460,,CCCCCCCc1ccc(CN(C(=O)c2ccccc2)c2ccc(O)c(C(=O)O)c2)cc1,IC50,'=',32000.0,nM
CHEMBL1502512,,Cc1ccc(-c2csc3ncnc(Sc4nnc(CN5CCCCCC5=O)o4)c23)cc1,IC50,'=',12200.0,nM
CHEMBL1516617,,COc1ccc(CCNc2ncnc3cc(OC)c(OC)cc23)cc1OC,IC50,'=',14570.0,nM
CHEMBL2413471,,COc1cc(/C=C/c2cc(-c3ccc(O)c(OC)c3)[nH]n2)ccc1O,IC50,'=',18200.0,nM
CHEMBL3337623,,Cc1cc2nc(Nc3nc(=O)c(C)c(C)[nH]3)nc(C)c2cc1C,IC50,'=',10400.0,nM
CHEMBL3133459,,O=C(O)c1cc(N(Cc2ccc(C3CCCCC3)cc2)C(=O)c2ccc(Oc3ccccc3)cc2)ccc1O,IC50,'=',15000.0,nM
CHEMBL160849,,CC(=O)N[C@@H](Cc1ccc(CP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@H](C(N)=O)C(C)C)[C@@H](C)O,IC50,'=',8000.0,nM
CHEMBL4789779,,O=C(NO)c1ccc(N(Cc2ccc(C3CCCCC3)cn2)C(=O)[C@H]2CCN2S(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1O,IC50,'=',340.0,nM
CHEMBL4782959,,O=C([C@H]1CCN1S(=O)(=O)c1c(F)c(F)c(F)c(F)c1F)N(Cc1ccc(C2CCCCC2)cn1)c1ccc2nn[nH]c2c1,IC50,'=',610.0,nM
CHEMBL449547,,NC(=O)CC[C@H](NC(=O)[C@@H]1Cc2cccc3c2N1C(=O)[C@@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)CC3)C(=O)NCc1ccccc1,IC50,'=',162.0,nM
CHEMBL504547,,O=C1NC(=O)c2ccc(I)cc2/C1=C/NCc1ccc(-c2ccoc2)c(O)c1,IC50,'=',1700.0,nM
CHEMBL196122,,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCS(C)(=O)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O,IC50,'=',13900.0,nM
CHEMBL2431946,,COC(=O)c1cccc(CN(CC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)O)c(O)c2)S(=O)(=O)c2ccc(C)cc2)c1,IC50,'=',18400.0,nM
CHEMBL2431967,,Cc1ccc(S(=O)(=O)N(CC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)O)c(O)c2)Cc2cccc(OC(F)(F)F)c2)cc1,IC50,'=',8000.0,nM
CHEMBL578635,,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)CCC(N)=O,IC50,'=',110.0,nM
CHEMBL1687967,,O=C(Nc1nnc(-c2ccc(Cl)cc2)o1)c1cc(-c2ccccc2)nc2ccccc12,IC50,'=',61000.0,nM
CHEMBL1335610,,COc1ccccc1-c1cc(C(F)(F)F)nc(S(=O)(=O)CCCC(=O)Nc2cccnc2Cl)n1,IC50,'=',34580.0,nM
CHEMBL1492648,,CS(=O)(=O)c1nc(-c2ccccc2)cc(C(F)(F)F)n1,IC50,'=',20800.0,nM
CHEMBL3696066,,COc1ccc(NC(=O)c2nc(-c3ccccc3)sc2Cc2ccc(OP(=O)(O)O)cc2)cc1,IC50,'=',28000.0,nM
CHEMBL234817,,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)c1ccc(C#N)cc1)C(=O)NCc1ccncc1,IC50,'=',123000.0,nM
CHEMBL4780756,,O=C(NO)c1cc(F)c(N(Cc2ccc(C3CCOCC3)cc2)C(=O)[C@H]2CCN2S(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1O,IC50,'=',2110.0,nM
CHEMBL4796258,,CONC(=O)c1ccc(N(Cc2ccc(C3CCCCC3)cn2)C(=O)[C@H]2CCN2S(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)c(F)c1,IC50,'=',1960.0,nM
CHEMBL4778902,,CN(C)C(=O)c1ccc(N(Cc2ccc(C3CCCCC3)cn2)C(=O)[C@H]2CCN2S(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1O,IC50,'=',1720.0,nM
CHEMBL4776822,,O=C([C@H]1CCN1S(=O)(=O)c1c(F)c(F)c(F)c(F)c1F)N(Cc1ccc(C2CCCCC2)cc1)c1ccc2c(=O)[nH]ccc2c1,IC50,'=',1870.0,nM
CHEMBL1301345,,CCCNC(=O)Cn1c2ccccc2c2nc(=O)cc(C)n21,IC50,'=',3325.0,nM
CHEMBL1351615,,O=C(CCc1nnc(Cc2ccc3c(c2)OCO3)o1)NCc1nc2ccccc2s1,IC50,'=',2847.0,nM
CHEMBL2431922,,O=C(O)c1ccc(N(Cc2ccc(C3CCCCC3)cc2)C(=O)CN(Cc2ccc(F)cc2)S(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1O,IC50,'=',17600.0,nM
CHEMBL2431943,,Cc1ccc(S(=O)(=O)N(CC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)O)c(O)c2)Cc2ccc(F)cc2C(F)(F)F)cc1,IC50,'=',11000.0,nM
CHEMBL2431942,,Cc1ccc(S(=O)(=O)N(CC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)O)c(O)c2)Cc2ccc3ccccc3c2)cc1,IC50,'=',5000.0,nM
CHEMBL2431966,,Cc1ccc(S(=O)(=O)N(CC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)O)c(O)c2)Cc2ccccc2OC(F)(F)F)cc1,IC50,'=',7200.0,nM
CHEMBL578233,,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(N)=O,IC50,'=',7800.0,nM
CHEMBL575920,,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(C)C,IC50,'=',1880.0,nM
CHEMBL573902,,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](COCc1ccccc1)COC(N)=O,IC50,'=',454.0,nM
CHEMBL583116,,CCCC[C@H](CCC(N)=O)NC(=O)[C@@H]1[C@@H]2C[C@@H]2CN1C(=O)[C@H](CC(C)C)NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1,IC50,'=',499.0,nM
CHEMBL5280147,,O=S(=O)(Nc1cc(Sc2ccccc2)c(O)c2ccccc12)c1c(F)c(F)c(F)c(F)c1F,IC50,'=',800.0,nM
CHEMBL5271424,,COc1ccc(/C=C/C(=O)c2ccc(NC(=O)CSc3nc(-c4ccc(Cl)cc4)cc(-c4ccc([N+](=O)[O-])cc4)n3)cc2)cc1OC,IC50,'=',113000.0,nM
CHEMBL1545677,,c1ccc(CC2CCN(c3ncnc4sccc34)CC2)cc1,IC50,'=',1853.0,nM
CHEMBL1465899,,COc1ccc(-c2cc(C(F)(F)F)nc(S(=O)(=O)CCCC(=O)Nc3cccnc3Cl)n2)cc1OC,IC50,'=',32600.0,nM
CHEMBL1429929,,CCOC(=O)CCS(=O)(=O)c1nc(-c2ccccc2)cc(C(F)(F)F)n1,IC50,'=',24180.0,nM
CHEMBL1378851,,Cn1nnnc1Sc1ncnc2scc(-c3ccc(F)cc3)c12,IC50,'=',22560.0,nM
CHEMBL1353939,,COc1ccccc1C(=O)NNC(=O)c1ccc(NC(=O)C(C)C)cc1,IC50,'=',1298.0,nM
CHEMBL1611185,,Cc1nc2ccccc2cc1O,IC50,'=',3397.0,nM
CHEMBL1560912,,Cc1nc2c(n1C1CCCCC1)C(=O)c1ccccc1C2=O,IC50,'=',5805.0,nM
CHEMBL4776532,,O=C(NO)c1ccc(N(Cc2ccc(C3CCCCC3)cn2)C(=O)[C@H]2CCN2S(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)c(F)c1,IC50,'=',890.0,nM
CHEMBL5267613,,Cc1ccc(S(=O)(=O)N(C)CC(=O)N(Cc2ccccc2)c2ccc(C(=O)O)c(O)c2)cc1,IC50,'=',292000.0,nM
CHEMBL1829876,,CN(CC(=O)N(Cc1ccc(C2CCCCC2)cc1)c1ccc(C(=O)O)c(O)c1)S(=O)(=O)c1c(F)c(F)c(F)c(F)c1F,IC50,'=',6800.0,nM
CHEMBL5277946,,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)[C@@H]1CCCN1)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)O,IC50,'=',235000.0,nM
CHEMBL1467246,,COc1ccc(C2c3[nH]c4ccccc4c3CCN2C(=O)c2cc3ncccn3n2)c(F)c1,IC50,'=',5225.0,nM
CHEMBL3581710,,C=C(C)C(=O)CC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]3CC[C@]12C,IC50,'=',270.0,nM
CHEMBL3581713,,CC(C)/C=C/C[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,IC50,'=',4000.0,nM
CHEMBL522887,,CC1=CC(C)(C)N=C(Nc2nc(C)c3cc(C)cc(C)c3n2)N1,IC50,'=',800.0,nM
CHEMBL3337621,,Cc1ccc2c(C)nc(Nc3nc(=O)c(C)c(C)[nH]3)nc2c1,IC50,'=',10500.0,nM
CHEMBL1524075,,NC(=O)CSc1c[nH]c2ccccc12,IC50,'=',14790.0,nM
CHEMBL1588761,,CN(C)C(=O)COC(=O)/C=C/c1ccccc1[N+](=O)[O-],IC50,'=',7746.0,nM
