Molecule ChEMBL ID,Molecule Name,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units
CHEMBL4764228,,O=C([C@H]1CCN1S(=O)(=O)c1c(F)c(F)c(F)c(F)c1F)N(Cc1ccc(C2CCCCC2)cc1)c1ccc2cn[nH]c2c1F,IC50,'=',2960.0,nM
CHEMBL4777307,,O=C(NO)c1ccc(N(Cc2ccc(C3CCOCC3)cc2)C(=O)[C@H]2CCN2S(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1O,IC50,'=',2070.0,nM
CHEMBL1479604,,CCOC(=O)N1CCN(C(=O)/C=C/c2c(C)nn(-c3ccc(F)cc3)c2Cl)CC1,IC50,'=',37140.0,nM
CHEMBL1477419,,CN(C)S(=O)(=O)Oc1cccc(C(=O)Nc2ccc(Cl)cc2)c1,IC50,'=',5227.0,nM
CHEMBL1449103,,Cc1ccc2c(C)nc(Nc3nc(O)cc(CSc4nc5ccccc5[nH]4)n3)nc2c1,IC50,'=',5322.0,nM
CHEMBL1420649,,O=C(Nc1cccc(S(=O)(=O)Nc2ccccc2Cl)c1)c1ccc(Cl)nc1,IC50,'=',5135.0,nM
CHEMBL1490562,,CCOC(=O)Cc1csc(SCC(=O)c2c(N)n(CC(C)C)c(=O)n(C)c2=O)n1,IC50,'=',3700.0,nM
CHEMBL1370479,,Cc1ccccc1OCCCCn1cnc2ccccc21,IC50,'=',5732.0,nM
CHEMBL1541720,,CCOC(=O)c1sc2nc(CC(=O)OC)nc(NCc3ccc(Cl)cc3)c2c1C,IC50,'=',7656.0,nM
CHEMBL1598614,,CCOc1ncccc1C(=O)OCC(=O)Nc1ccc(-c2nc3ccc(C)cc3s2)cc1,IC50,'=',3253.0,nM
CHEMBL1337186,,O=C(Nc1cccc(O)c1)C(=O)Nc1ccccn1,IC50,'=',3700.0,nM
CHEMBL1455974,,COc1ccc(NS(=O)(=O)c2ccc(NC(=O)c3ccc(N(C)S(C)(=O)=O)cc3)cc2)cc1,IC50,'=',3992.0,nM
CHEMBL574654,,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(N)=O,IC50,'=',11400.0,nM
CHEMBL1603850,,Cc1cc(C)c2nc(Nc3nc(C)cc(O)n3)nc(C)c2c1,IC50,'=',5000.0,nM
CHEMBL1360680,,COC(=O)NNC(=O)c1ccccc1OC,IC50,'=',6032.0,nM
CHEMBL1322173,,COc1ccc(CN2CCN(S(=O)(=O)c3ccc(C)cc3)CC2)cc1Br,IC50,'=',6131.0,nM
CHEMBL1482737,,CCC(=O)NCCSc1c[nH]c2ccccc12,IC50,'=',16970.0,nM
CHEMBL1545160,,O=C(c1ccco1)N1CCN(c2ncnc3c2[nH]c2ccc(Br)cc23)CC1,IC50,'=',25630.0,nM
CHEMBL485921,,CC(C)C[C@H](NC(=O)c1cc2cc(OP(=O)(O)O)ccc2[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O,IC50,'=',186.0,nM
CHEMBL504633,,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1c2ccccc2C[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O,IC50,'=',4640.0,nM
CHEMBL503765,,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@H]1CCc2cccc3c2N(C1=O)[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O)C3,IC50,'=',231.0,nM
CHEMBL501981,,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H]1CCc2cccc3c2N(C1=O)[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O)C3,IC50,'=',1650.0,nM
CHEMBL267246,,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)NCc1ccccc1,IC50,'=',138.0,nM
CHEMBL475488,,O=C(O)CCCNC(=O)[C@@H]1Cc2cccc3c2N1C(=O)[C@@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)CC3,IC50,'=',815.0,nM
CHEMBL231705,,CC(=O)N[C@@H](Cc1ccc(OC(C(=O)O)C(=O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C(C)C)[C@@H](C)O,IC50,'=',108.0,nM
CHEMBL573048,,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)NCCCC(N)=O,IC50,'=',574.0,nM
CHEMBL1578386,,COc1ccc(-c2cc(C(F)(F)F)nc(S(=O)(=O)CCCC(=O)Nc3cc(C)on3)n2)cc1OC,IC50,'=',24780.0,nM
CHEMBL503365,,COC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1Cc2cccc3c2N1C(=O)[C@@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)CC3,IC50,'=',141.0,nM
CHEMBL470227,,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O,IC50,'=',136.0,nM
CHEMBL3337603,,CC1=CC(C)(C)N=C(Nc2nc(C)c3cc(C)ccc3n2)N1,IC50,'=',7900.0,nM
CHEMBL448296,,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@H]1CC[C@H]2CC[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O)N2C1=O,IC50,'=',3530.0,nM
CHEMBL1687978,,O=C(Nc1nnc(-c2ccco2)o1)c1cc(-c2cccc3ccccc23)nc2ccccc12,IC50,'=',55000.0,nM
CHEMBL502869,,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@H]1CC[C@@H]2CC[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O)N2C1=O,IC50,'=',24700.0,nM
CHEMBL1720343,,O=C(c1ccccc1)C1CCN(c2ncnc3sccc23)CC1,IC50,'=',687.51,nM
CHEMBL510008,,NC(=O)CC[C@H](NC(=O)[C@@H]1Cc2cccc3c2N1C(=O)[C@@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)CC3)C(=O)O,IC50,'=',359.0,nM
CHEMBL530664,,Cn1nc(-c2ccc(Cl)cc2)c2cc(C(=O)NCCN3CCOCC3)sc21,IC50,'=',6876.0,nM
CHEMBL1386595,,Cc1cc(-c2ccc(Cl)cc2)c(C#N)c(N)n1,IC50,'=',5903.0,nM
CHEMBL1923234,WP 1066,C[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1,IC50,'=',1790.0,nM
CHEMBL4759118,,O=C(Nc1ncc([N+](=O)[O-])s1)c1ccc(Cl)cc1,IC50,'=',1500.0,nM
CHEMBL497044,INCENSOLE,C/C1=C\C[C@]2(C(C)C)CC[C@@](C)(O2)[C@@H](O)CC/C(C)=C/CC1,IC50,'=',15840.0,nM
CHEMBL345419,,CSCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(N)=O,IC50,'=',1000.0,nM
CHEMBL1081586,,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@H](C)[C@@H](O)C[C@H]12,IC50,'=',22900.0,nM
CHEMBL4159173,,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO[C@@H]3C[C@@H]4C(C(=O)OC)=CO[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H]4[C@H](C)O3)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@@H](C)[C@@H](O)C[C@H]12,IC50,'=',12200.0,nM
CHEMBL4175770,,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@H](C)O[C@H](O[C@H]3[C@H](O[C@@H]4OC=C(C(=O)OC)[C@H]5C[C@@H](OC)O[C@@H](C)[C@@H]45)O[C@H](CO)[C@@H](O)[C@@H]3O)C[C@H]12,IC50,'=',19400.0,nM
CHEMBL4167909,,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO[C@@H]3C[C@@H]4C(C(=O)OC)=CO[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H]4[C@H](C)O3)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@H](C)O[C@H](OC)C[C@H]12,IC50,'=',27600.0,nM
CHEMBL2373425,,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(N)=O)C(C)C,IC50,'=',6000.0,nM
CHEMBL3337615,,CCOc1ccc2nc(Nc3nc(=O)c(C)c(C)[nH]3)nc(C)c2c1,IC50,'=',11700.0,nM
CHEMBL3337618,,COc1ccc2nc(Nc3nc(=O)cc(C)[nH]3)nc(C)c2c1,IC50,'=',34900.0,nM
CHEMBL507237,CUCURBITACIN B,CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,IC50,'=',3000.0,nM
CHEMBL1729867,,O=C(c1ccc(F)cc1)C1CCN(c2ncnc3sccc23)CC1,IC50,'=',1683.0,nM
CHEMBL2431928,,O=C(O)c1ccc(N(Cc2ccc(C3CCCCC3)cc2)C(=O)CN(Cc2ccc(OC(F)(F)F)cc2)S(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1O,IC50,'=',21600.0,nM
CHEMBL2431925,,O=C(O)c1ccc(N(Cc2ccc(C3CCCCC3)cc2)C(=O)CN(Cc2ccc(Cl)cc2)S(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1O,IC50,'=',13800.0,nM
CHEMBL2431958,,O=C(O)c1ccc(N(Cc2ccc(C3CCCCC3)cc2)C(=O)CN(Cc2ccccc2F)S(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1O,IC50,'=',28000.0,nM
CHEMBL2431972,,Cc1ccc(S(=O)(=O)N(CC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)O)c(O)c2)Cc2ccccc2N)cc1,IC50,'=',24000.0,nM
CHEMBL477936,,Cc1ccc(S(=O)(=O)OCC(=O)Nc2ccc(C(=O)O)c(O)c2)cc1,IC50,'=',84000.0,nM
CHEMBL1337170,,O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)C=C2,IC50,'=',5100.0,nM
CHEMBL1448,NICLOSAMIDE,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,IC50,'=',250.0,nM
CHEMBL486267,,C[C@H](NC(=O)[C@@H]1Cc2cccc3c2N1C(=O)[C@@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)CC3)C(N)=O,IC50,'=',25060.0,nM
CHEMBL2431938,,COC(=O)c1cccc(CN(CC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)O)c(O)c2)S(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)c1,IC50,'=',30800.0,nM
CHEMBL2431931,,N#Cc1ccc(CN(CC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)O)c(O)c2)S(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1,IC50,'=',9400.0,nM
CHEMBL2431957,,O=C(O)c1ccc(N(Cc2ccc(C3CCCCC3)cc2)C(=O)CN(Cc2ccc(C(F)(F)F)cc2)S(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1O,IC50,'=',22000.0,nM
CHEMBL2431953,,Cc1cccc(CN(CC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)O)c(O)c2)S(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)c1,IC50,'=',14600.0,nM
CHEMBL2431948,,O=C(O)c1ccc(N(Cc2ccc(C3CCCCC3)cc2)C(=O)CNS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1O,IC50,'=',32400.0,nM
CHEMBL2431974,,Cc1ccc(S(=O)(=O)N(CC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)O)c(O)c2)Cc2ccc(N)cc2)cc1,IC50,'=',20800.0,nM
CHEMBL2431961,,Cc1ccc(S(=O)(=O)N(CC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)O)c(O)c2)Cc2cccc(F)c2)cc1,IC50,'=',9000.0,nM
CHEMBL2023989,,Cc1ccc(S(=O)(=O)N(CC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)O)c(O)c2)C(=O)OC(C)(C)C)cc1,IC50,'=',15800.0,nM
CHEMBL2431984,,Cc1ccc(S(=O)(=O)NCC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)O)c(O)c2)cc1,IC50,'=',95000.0,nM
CHEMBL2172013,,Cc1ccc(S(=O)(=O)OCC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)O)c(O)c2)cc1,IC50,'=',43000.0,nM
CHEMBL1544478,,CCOC(=O)c1ccc(NC(=O)c2ccc(CN3CCOCC3)cc2)cc1,IC50,'=',2901.0,nM
CHEMBL1483201,,O=C(Nc1ccn(Cc2ccccc2F)n1)c1ccc(COc2ccc(Br)cc2)cc1,IC50,'=',2898.0,nM
CHEMBL1404979,,O=C1c2ccc(Br)cc2C(=O)N1c1ccc(Cc2ccncc2)cc1,IC50,'=',5652.0,nM
CHEMBL1548815,,O=C(Oc1cccc(Nc2ncnc3ccccc23)c1)c1ccccc1Cl,IC50,'=',4442.0,nM
CHEMBL1575557,,CN1/C(=C\C(=O)C[n+]2ccc3ccccc3c2)C(C)(C)c2ccccc21.[Cl-],IC50,'=',1740.0,nM
CHEMBL1300956,,CN1/C(=C\C(=O)C[n+]2ccc(C(=O)c3ccccc3)cc2)C(C)(C)c2ccccc21.[Cl-],IC50,'=',5217.0,nM
CHEMBL1459767,,COC(=O)c1nn(-c2ccc3c(c2)CCN3C(C)=O)cc1O,IC50,'=',1288.0,nM
CHEMBL1518163,,O=C(COC(=O)c1[nH]nc2ccccc12)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,IC50,'=',4499.0,nM
CHEMBL1547757,,Nc1cc(-c2ccc(Br)cc2)nn1Cc1ccccc1,IC50,'=',4050.0,nM
CHEMBL3133485,,CCCCCCCc1ccc(CN(C(=O)CN(Cc2ccccc2)S(=O)(=O)c2ccc(-c3ccccc3)cc2)c2ccc(O)c(C(=O)O)c2)cc1,IC50,'=',19000.0,nM
CHEMBL3133466,,COc1ccc(CN(C(=O)CN(C)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)c2ccc(O)c(C(=O)O)c2)cc1,IC50,'=',50000.0,nM
CHEMBL3133469,,O=C(O)c1cc(N(Cc2cccc(-c3ccncc3)c2)C(=O)CN(Cc2ccccc2)S(=O)(=O)c2ccc(-c3ccccc3)cc2)ccc1O,IC50,'=',33500.0,nM
CHEMBL3133489,,CN(CC(=O)N(Cc1ccc(Cl)cc1)c1ccc(O)c(C(=O)O)c1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,IC50,'=',61000.0,nM
CHEMBL1096927,LEVOMENOL,CC(C)=CCC[C@](C)(O)[C@@H]1CC=C(C)CC1,IC50,'=',73000.0,nM
CHEMBL2023565,,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](C)[C@H](O)[C@H](OC(=O)C=C(C)C)[C@H]1O)[C@@H]1CC=C(C)CC1,IC50,'=',110000.0,nM
CHEMBL3581712,,C=C(C)C(=O)CC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]3CC[C@]12C,IC50,'=',590.0,nM
CHEMBL2062868,,C/C=C(\C)C(=O)O[C@H]1C[C@@H](C)[C@]2(OC)CC[C@](C)(/C=C3/OC(=O)C(COC(C)=O)=C31)O2,IC50,'=',3200.0,nM
CHEMBL3696068,,O=C(Nc1ccc(C2CCCCC2)cc1)c1nc(-c2cccc3ccccc23)sc1Cc1ccc(OP(=O)(O)O)cc1,IC50,'=',350000.0,nM
CHEMBL573443,,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)N[C@@H](CCC(N)=O)[C@@H](C)OCc1ccccc1,IC50,'=',69.0,nM
CHEMBL2431962,,Cc1ccc(S(=O)(=O)N(CC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)O)c(O)c2)Cc2ccc(F)cc2)cc1,IC50,'=',7600.0,nM
CHEMBL2431960,,Cc1ccc(S(=O)(=O)N(CC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)O)c(O)c2)Cc2ccccc2F)cc1,IC50,'=',10600.0,nM
CHEMBL197844,,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)CCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O,IC50,'=',276.0,nM
CHEMBL583728,,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)NCCOCc1ccccc1,IC50,'=',69.0,nM
CHEMBL372758,,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1CC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O,IC50,'=',1660.0,nM
CHEMBL370547,,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)NC1(C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O)CCCCC1,IC50,'=',13400.0,nM
CHEMBL193433,,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C)c1ccccc1,IC50,'=',801.0,nM
CHEMBL1700610,,O=C(c1ccc(Cl)cc1)C1CCN(c2ncnc3sccc23)CC1,IC50,'=',837.0,nM
CHEMBL2431941,,Cc1ccc(S(=O)(=O)N(CC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)O)c(O)c2)Cc2c(F)c(F)c(F)c(F)c2F)cc1,IC50,'=',8100.0,nM
CHEMBL2172009,,CCN1C(=O)C(=Cc2ccc(-c3cc(C(=O)O)ccc3Cl)o2)C(=O)N(CC)C1=S,IC50,'=',60000.0,nM
CHEMBL196884,,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N1CCN(CC(N)=O)CC1,IC50,'=',1400.0,nM
CHEMBL1342513,,Clc1ccc(C2=Nn3c(nnc3-c3[nH]nc4c3CCC4)SC2)cc1,IC50,'=',26800.0,nM
CHEMBL3828202,,Clc1ccc(C2=Nn3c(nnc3-c3[nH]nc4c3CCC4)SC2)s1,IC50,'=',11000.0,nM
CHEMBL3827290,,Clc1ccc(-c2cc(-c3nnc4n3N=C(c3ccc(Cl)c(Cl)c3)CS4)[nH]n2)cc1,IC50,'=',14500.0,nM
CHEMBL2431930,,N#Cc1cccc(CN(CC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)O)c(O)c2)S(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)c1,IC50,'=',19800.0,nM
CHEMBL1527817,,Clc1ccc(C2=Nn3c(nnc3-c3[nH]nc4c3CCC4)SC2)cc1Cl,IC50,'=',6800.0,nM
CHEMBL2367507,,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H]1CCCN1C(=O)CN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@H](C(N)=O)C(C)C)[C@H](C)O,IC50,'=',300.0,nM
CHEMBL382544,,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)O,IC50,'=',748.0,nM
CHEMBL577593,,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H]1CN[C@H](C(N)=O)C1,IC50,'=',3210.0,nM
CHEMBL576785,,CCCC[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1,IC50,'=',1350.0,nM
CHEMBL573905,,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)CN1CCN(C)CC1,IC50,'=',1310.0,nM
CHEMBL1447505,,CCOC(=O)N1CCN(C(=O)c2ccc(CSc3ccc(Cl)cc3)cc2)CC1,IC50,'=',16480.0,nM
CHEMBL1556610,,Cc1nc(N=C(N)Nc2ccccc2)nc2ccccc12,IC50,'=',2109.0,nM
CHEMBL1341945,,Cl.Nc1ccccc1Sc1nc2ccccc2[nH]1,IC50,'=',11860.0,nM
CHEMBL1410782,,COc1ccc(C)cc1NC(=O)c1[nH]c(C)c(C(C)=O)c1C,IC50,'=',10360.0,nM
CHEMBL1580974,,O=C(O)C1CC=CCC1C(=O)Nc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1,IC50,'=',5674.0,nM
CHEMBL1323798,,COc1ccccc1-c1nnc(SCC(=O)NC2CCCCC2)o1,IC50,'=',1872.0,nM
CHEMBL1430058,,Cn1nc(-c2ccc(Cl)cc2)c2cc(C(=O)NCCCN3CCOCC3)sc21,IC50,'=',27850.0,nM
